# in-gate IPC production spectrum (reweighted). t_ms=arrival time; dNdt in IPC pairs/pulse/ms; cdf=fraction of in-gate IPC with arrival<=t; E_eV=neutron energy
# integral(dNdt dt)= 7.182371e-05 IPC/pulse in-gate; ×1.929e+04 pulses/day; ×0.0021 capt→IPC; ×0.025 X17/IPC
t_ms,dNdt_ipc_per_pulse_per_ms,cdf,E_eV
1.000000e+00,1.638377e-05,0.000000e+00,1.988100e+00
1.002883e+00,1.633496e-05,6.567281e-04,1.976685e+00
1.005775e+00,1.628631e-05,1.313388e-03,1.965335e+00
1.008675e+00,1.623779e-05,1.969979e-03,1.954051e+00
1.011583e+00,1.618942e-05,2.626502e-03,1.942831e+00
1.014500e+00,1.614120e-05,3.282957e-03,1.931676e+00
1.017425e+00,1.609312e-05,3.939343e-03,1.920585e+00
1.020358e+00,1.604518e-05,4.595661e-03,1.909558e+00
1.023300e+00,1.599738e-05,5.251911e-03,1.898593e+00
1.026251e+00,1.594973e-05,5.908092e-03,1.887692e+00
1.029210e+00,1.590222e-05,6.564205e-03,1.876854e+00
1.032177e+00,1.585508e-05,7.220254e-03,1.866077e+00
1.035153e+00,1.580812e-05,7.876246e-03,1.855363e+00
1.038138e+00,1.576131e-05,8.532181e-03,1.844710e+00
1.041131e+00,1.571463e-05,9.188058e-03,1.834118e+00
1.044133e+00,1.566809e-05,9.843879e-03,1.823587e+00
1.047144e+00,1.562169e-05,1.049964e-02,1.813116e+00
1.050163e+00,1.557543e-05,1.115535e-02,1.802706e+00
1.053191e+00,1.552931e-05,1.181100e-02,1.792355e+00
1.056227e+00,1.548332e-05,1.246659e-02,1.782064e+00
1.059273e+00,1.543634e-05,1.312211e-02,1.771832e+00
1.062327e+00,1.538884e-05,1.377750e-02,1.761659e+00
1.065390e+00,1.534148e-05,1.443276e-02,1.751544e+00
1.068462e+00,1.529439e-05,1.508789e-02,1.741487e+00
1.071542e+00,1.524746e-05,1.574290e-02,1.731488e+00
1.074632e+00,1.520068e-05,1.639777e-02,1.721546e+00
1.077730e+00,1.515404e-05,1.705252e-02,1.711661e+00
1.080838e+00,1.510755e-05,1.770715e-02,1.701834e+00
1.083954e+00,1.506119e-05,1.836164e-02,1.692062e+00
1.087080e+00,1.501498e-05,1.901601e-02,1.682347e+00
1.090214e+00,1.496891e-05,1.967025e-02,1.672687e+00
1.093357e+00,1.492299e-05,2.032437e-02,1.663083e+00
1.096510e+00,1.487720e-05,2.097836e-02,1.653534e+00
1.099671e+00,1.483155e-05,2.163222e-02,1.644040e+00
1.102842e+00,1.478604e-05,2.228595e-02,1.634600e+00
1.106022e+00,1.474068e-05,2.293956e-02,1.625215e+00
1.109211e+00,1.469549e-05,2.359305e-02,1.615884e+00
1.112409e+00,1.465044e-05,2.424640e-02,1.606606e+00
1.115616e+00,1.460553e-05,2.489964e-02,1.597381e+00
1.118833e+00,1.456076e-05,2.555274e-02,1.588209e+00
1.122059e+00,1.451612e-05,2.620573e-02,1.579090e+00
1.125294e+00,1.447162e-05,2.685859e-02,1.570023e+00
1.128539e+00,1.442726e-05,2.751132e-02,1.561009e+00
1.131793e+00,1.438303e-05,2.816393e-02,1.552046e+00
1.135056e+00,1.433894e-05,2.881641e-02,1.543135e+00
1.138328e+00,1.429499e-05,2.946877e-02,1.534274e+00
1.141611e+00,1.425117e-05,3.012101e-02,1.525465e+00
1.144902e+00,1.420748e-05,3.077312e-02,1.516706e+00
1.148203e+00,1.416393e-05,3.142511e-02,1.507998e+00
1.151514e+00,1.412051e-05,3.207697e-02,1.499339e+00
1.154834e+00,1.407723e-05,3.272871e-02,1.490730e+00
1.158164e+00,1.403409e-05,3.338032e-02,1.482171e+00
1.161503e+00,1.399108e-05,3.403181e-02,1.473661e+00
1.164852e+00,1.394820e-05,3.468317e-02,1.465199e+00
1.168211e+00,1.390545e-05,3.533441e-02,1.456787e+00
1.171579e+00,1.386283e-05,3.598553e-02,1.448422e+00
1.174957e+00,1.382034e-05,3.663653e-02,1.440106e+00
1.178345e+00,1.377799e-05,3.728739e-02,1.431837e+00
1.181742e+00,1.373576e-05,3.793814e-02,1.423616e+00
1.185149e+00,1.369366e-05,3.858876e-02,1.415442e+00
1.188566e+00,1.365248e-05,3.923928e-02,1.407315e+00
1.191993e+00,1.361187e-05,3.988972e-02,1.399234e+00
1.195430e+00,1.357137e-05,4.054009e-02,1.391200e+00
1.198877e+00,1.353099e-05,4.119040e-02,1.383213e+00
1.202334e+00,1.349073e-05,4.184065e-02,1.375271e+00
1.205800e+00,1.345061e-05,4.249083e-02,1.367374e+00
1.209277e+00,1.341060e-05,4.314094e-02,1.359523e+00
1.212764e+00,1.337071e-05,4.379099e-02,1.351717e+00
1.216261e+00,1.333094e-05,4.444098e-02,1.343956e+00
1.219767e+00,1.329129e-05,4.509090e-02,1.336239e+00
1.223284e+00,1.325176e-05,4.574076e-02,1.328567e+00
1.226811e+00,1.321235e-05,4.639055e-02,1.320939e+00
1.230349e+00,1.317305e-05,4.704027e-02,1.313354e+00
1.233896e+00,1.313387e-05,4.768994e-02,1.305813e+00
1.237454e+00,1.309481e-05,4.833953e-02,1.298316e+00
1.241022e+00,1.305586e-05,4.898906e-02,1.290861e+00
1.244600e+00,1.301703e-05,4.963853e-02,1.283449e+00
1.248188e+00,1.297831e-05,5.028794e-02,1.276080e+00
1.251787e+00,1.293971e-05,5.093727e-02,1.268753e+00
1.255396e+00,1.290122e-05,5.158655e-02,1.261468e+00
1.259016e+00,1.286285e-05,5.223576e-02,1.254225e+00
1.262646e+00,1.282460e-05,5.288490e-02,1.247024e+00
1.266287e+00,1.278649e-05,5.353398e-02,1.239864e+00
1.269938e+00,1.274849e-05,5.418300e-02,1.232745e+00
1.273599e+00,1.271060e-05,5.483196e-02,1.225667e+00
1.277272e+00,1.267282e-05,5.548085e-02,1.218630e+00
1.280954e+00,1.263516e-05,5.612968e-02,1.211633e+00
1.284648e+00,1.259761e-05,5.677844e-02,1.204676e+00
1.288352e+00,1.256017e-05,5.742714e-02,1.197759e+00
1.292066e+00,1.252284e-05,5.807578e-02,1.190882e+00
1.295792e+00,1.248565e-05,5.872436e-02,1.184044e+00
1.299528e+00,1.244859e-05,5.937287e-02,1.177245e+00
1.303275e+00,1.241164e-05,6.002133e-02,1.170486e+00
1.307032e+00,1.237479e-05,6.066972e-02,1.163765e+00
1.310801e+00,1.233806e-05,6.131806e-02,1.157083e+00
1.314580e+00,1.230144e-05,6.196633e-02,1.150440e+00
1.318371e+00,1.226493e-05,6.261454e-02,1.143834e+00
1.322172e+00,1.222852e-05,6.326269e-02,1.137267e+00
1.325984e+00,1.219222e-05,6.391079e-02,1.130737e+00
1.329807e+00,1.215604e-05,6.455882e-02,1.124244e+00
1.333642e+00,1.212018e-05,6.520679e-02,1.117789e+00
1.337487e+00,1.208449e-05,6.585472e-02,1.111371e+00
1.341343e+00,1.204891e-05,6.650261e-02,1.104990e+00
1.345211e+00,1.201344e-05,6.715044e-02,1.098646e+00
1.349089e+00,1.197807e-05,6.779824e-02,1.092338e+00
1.352979e+00,1.194280e-05,6.844599e-02,1.086066e+00
1.356880e+00,1.190763e-05,6.909369e-02,1.079830e+00
1.360792e+00,1.187258e-05,6.974135e-02,1.073630e+00
1.364716e+00,1.183762e-05,7.038896e-02,1.067465e+00
1.368651e+00,1.180278e-05,7.103653e-02,1.061336e+00
1.372597e+00,1.176814e-05,7.168406e-02,1.055242e+00
1.376555e+00,1.173359e-05,7.233155e-02,1.049183e+00
1.380524e+00,1.169915e-05,7.297900e-02,1.043159e+00
1.384504e+00,1.166480e-05,7.362641e-02,1.037170e+00
1.388496e+00,1.163056e-05,7.427378e-02,1.031215e+00
1.392499e+00,1.159642e-05,7.492111e-02,1.025294e+00
1.396514e+00,1.156238e-05,7.556840e-02,1.019407e+00
1.400541e+00,1.152844e-05,7.621565e-02,1.013553e+00
1.404579e+00,1.149460e-05,7.686287e-02,1.007734e+00
1.408629e+00,1.146085e-05,7.751004e-02,1.001948e+00
1.412690e+00,1.142729e-05,7.815718e-02,9.961949e-01
1.416763e+00,1.139386e-05,7.880428e-02,9.904751e-01
1.420848e+00,1.136052e-05,7.945135e-02,9.847880e-01
1.424945e+00,1.132729e-05,8.009839e-02,9.791337e-01
1.429054e+00,1.129415e-05,8.074539e-02,9.735117e-01
1.433174e+00,1.126111e-05,8.139237e-02,9.679221e-01
1.437306e+00,1.122817e-05,8.203931e-02,9.623646e-01
1.441450e+00,1.119532e-05,8.268621e-02,9.568390e-01
1.445606e+00,1.116257e-05,8.333309e-02,9.513451e-01
1.449775e+00,1.112991e-05,8.397993e-02,9.458827e-01
1.453955e+00,1.109735e-05,8.462673e-02,9.404517e-01
1.458147e+00,1.106493e-05,8.527351e-02,9.350519e-01
1.462351e+00,1.103266e-05,8.592026e-02,9.296831e-01
1.466567e+00,1.100049e-05,8.656698e-02,9.243451e-01
1.470796e+00,1.096841e-05,8.721368e-02,9.190378e-01
1.475037e+00,1.093642e-05,8.786034e-02,9.137609e-01
1.479290e+00,1.090453e-05,8.850699e-02,9.085144e-01
1.483555e+00,1.087273e-05,8.915360e-02,9.032979e-01
1.487832e+00,1.084102e-05,8.980019e-02,8.981115e-01
1.492122e+00,1.080941e-05,9.044675e-02,8.929548e-01
1.496424e+00,1.077842e-05,9.109330e-02,8.878277e-01
1.500739e+00,1.074779e-05,9.173986e-02,8.827300e-01
1.505066e+00,1.071725e-05,9.238645e-02,8.776616e-01
1.509406e+00,1.068683e-05,9.303306e-02,8.726223e-01
1.513758e+00,1.065653e-05,9.367969e-02,8.676120e-01
1.518122e+00,1.062632e-05,9.432635e-02,8.626304e-01
1.522499e+00,1.059619e-05,9.497303e-02,8.576774e-01
1.526889e+00,1.056615e-05,9.561975e-02,8.527529e-01
1.531292e+00,1.053619e-05,9.626648e-02,8.478566e-01
1.535707e+00,1.050632e-05,9.691324e-02,8.429885e-01
1.540135e+00,1.047653e-05,9.756003e-02,8.381483e-01
1.544575e+00,1.044683e-05,9.820685e-02,8.333359e-01
1.549029e+00,1.041721e-05,9.885369e-02,8.285511e-01
1.553495e+00,1.038768e-05,9.950055e-02,8.237938e-01
1.557974e+00,1.035823e-05,1.001474e-01,8.190638e-01
1.562466e+00,1.032886e-05,1.007944e-01,8.143609e-01
1.566971e+00,1.029960e-05,1.014413e-01,8.096851e-01
1.571489e+00,1.027044e-05,1.020883e-01,8.050361e-01
1.576020e+00,1.024136e-05,1.027353e-01,8.004138e-01
1.580564e+00,1.021236e-05,1.033823e-01,7.958181e-01
1.585122e+00,1.018344e-05,1.040294e-01,7.912487e-01
1.589692e+00,1.015461e-05,1.046764e-01,7.867056e-01
1.594276e+00,1.012586e-05,1.053236e-01,7.821886e-01
1.598872e+00,1.009719e-05,1.059707e-01,7.776975e-01
1.603482e+00,1.006860e-05,1.066179e-01,7.732321e-01
1.608106e+00,1.004009e-05,1.072651e-01,7.687925e-01
1.612742e+00,1.001166e-05,1.079123e-01,7.643783e-01
1.617392e+00,9.983311e-06,1.085595e-01,7.599894e-01
1.622056e+00,9.955044e-06,1.092068e-01,7.556258e-01
1.626732e+00,9.926856e-06,1.098541e-01,7.512872e-01
1.631423e+00,9.898760e-06,1.105015e-01,7.469735e-01
1.636127e+00,9.870747e-06,1.111488e-01,7.426846e-01
1.640844e+00,9.842814e-06,1.117962e-01,7.384203e-01
1.645575e+00,9.814960e-06,1.124437e-01,7.341805e-01
1.650320e+00,9.787185e-06,1.130911e-01,7.299651e-01
1.655078e+00,9.759488e-06,1.137386e-01,7.257738e-01
1.659850e+00,9.731870e-06,1.143861e-01,7.216066e-01
1.664636e+00,9.704330e-06,1.150337e-01,7.174634e-01
1.669435e+00,9.676867e-06,1.156812e-01,7.133439e-01
1.674249e+00,9.649483e-06,1.163288e-01,7.092481e-01
1.679076e+00,9.623401e-06,1.169765e-01,7.051758e-01
1.683918e+00,9.597962e-06,1.176243e-01,7.011268e-01
1.688773e+00,9.572590e-06,1.182723e-01,6.971012e-01
1.693642e+00,9.547285e-06,1.189204e-01,6.930986e-01
1.698525e+00,9.522047e-06,1.195686e-01,6.891190e-01
1.703423e+00,9.496878e-06,1.202170e-01,6.851623e-01
1.708334e+00,9.471778e-06,1.208656e-01,6.812283e-01
1.713260e+00,9.446744e-06,1.215143e-01,6.773169e-01
1.718199e+00,9.421776e-06,1.221632e-01,6.734279e-01
1.723153e+00,9.396874e-06,1.228122e-01,6.695613e-01
1.728122e+00,9.372038e-06,1.234613e-01,6.657168e-01
1.733104e+00,9.347267e-06,1.241107e-01,6.618945e-01
1.738101e+00,9.322562e-06,1.247601e-01,6.580941e-01
1.743113e+00,9.297922e-06,1.254097e-01,6.543155e-01
1.748139e+00,9.273348e-06,1.260595e-01,6.505586e-01
1.753179e+00,9.248838e-06,1.267094e-01,6.468233e-01
1.758234e+00,9.224393e-06,1.273595e-01,6.431094e-01
1.763304e+00,9.200013e-06,1.280097e-01,6.394168e-01
1.768388e+00,9.175697e-06,1.286601e-01,6.357455e-01
1.773486e+00,9.151446e-06,1.293106e-01,6.320952e-01
1.778600e+00,9.127258e-06,1.299613e-01,6.284659e-01
1.783728e+00,9.103135e-06,1.306121e-01,6.248574e-01
1.788871e+00,9.079075e-06,1.312631e-01,6.212697e-01
1.794029e+00,9.055080e-06,1.319142e-01,6.177025e-01
1.799202e+00,9.031148e-06,1.325655e-01,6.141559e-01
1.804389e+00,9.007279e-06,1.332169e-01,6.106295e-01
1.809592e+00,8.983473e-06,1.338685e-01,6.071235e-01
1.814809e+00,8.959730e-06,1.345202e-01,6.036375e-01
1.820042e+00,8.936049e-06,1.351721e-01,6.001716e-01
1.825290e+00,8.912432e-06,1.358241e-01,5.967256e-01
1.830552e+00,8.888877e-06,1.364763e-01,5.932994e-01
1.835830e+00,8.865385e-06,1.371287e-01,5.898928e-01
1.841124e+00,8.841955e-06,1.377811e-01,5.865058e-01
1.846432e+00,8.818588e-06,1.384338e-01,5.831383e-01
1.851756e+00,8.795282e-06,1.390866e-01,5.797901e-01
1.857095e+00,8.772037e-06,1.397395e-01,5.764611e-01
1.862450e+00,8.748855e-06,1.403926e-01,5.731512e-01
1.867819e+00,8.725733e-06,1.410459e-01,5.698603e-01
1.873205e+00,8.702672e-06,1.416993e-01,5.665883e-01
1.878606e+00,8.679673e-06,1.423528e-01,5.633352e-01
1.884022e+00,8.658140e-06,1.430066e-01,5.601006e-01
1.889455e+00,8.637281e-06,1.436606e-01,5.568847e-01
1.894902e+00,8.616473e-06,1.443150e-01,5.536872e-01
1.900366e+00,8.595714e-06,1.449697e-01,5.505081e-01
1.905845e+00,8.575006e-06,1.456246e-01,5.473473e-01
1.911340e+00,8.554347e-06,1.462799e-01,5.442045e-01
1.916851e+00,8.533738e-06,1.469355e-01,5.410799e-01
1.922378e+00,8.513179e-06,1.475913e-01,5.379731e-01
1.927921e+00,8.492669e-06,1.482475e-01,5.348843e-01
1.933480e+00,8.472209e-06,1.489040e-01,5.318131e-01
1.939054e+00,8.451799e-06,1.495608e-01,5.287596e-01
1.944645e+00,8.431438e-06,1.502179e-01,5.257236e-01
1.950252e+00,8.411126e-06,1.508753e-01,5.227050e-01
1.955875e+00,8.390863e-06,1.515330e-01,5.197038e-01
1.961515e+00,8.370649e-06,1.521911e-01,5.167198e-01
1.967170e+00,8.350483e-06,1.528494e-01,5.137530e-01
1.972842e+00,8.330366e-06,1.535080e-01,5.108031e-01
1.978530e+00,8.310298e-06,1.541670e-01,5.078702e-01
1.984235e+00,8.290278e-06,1.548263e-01,5.049542e-01
1.989956e+00,8.270306e-06,1.554858e-01,5.020549e-01
1.995694e+00,8.250382e-06,1.561457e-01,4.991722e-01
2.001448e+00,8.230505e-06,1.568059e-01,4.963061e-01
2.007219e+00,8.210676e-06,1.574664e-01,4.934565e-01
2.013006e+00,8.190896e-06,1.581272e-01,4.906232e-01
2.018810e+00,8.171162e-06,1.587883e-01,4.878062e-01
2.024631e+00,8.151477e-06,1.594497e-01,4.850053e-01
2.030468e+00,8.131838e-06,1.601114e-01,4.822206e-01
2.036323e+00,8.112247e-06,1.607734e-01,4.794518e-01
2.042194e+00,8.092704e-06,1.614358e-01,4.766989e-01
2.048082e+00,8.073207e-06,1.620984e-01,4.739618e-01
2.053988e+00,8.053757e-06,1.627614e-01,4.712405e-01
2.059910e+00,8.034354e-06,1.634247e-01,4.685348e-01
2.065849e+00,8.014998e-06,1.640883e-01,4.658446e-01
2.071806e+00,7.995689e-06,1.647522e-01,4.631698e-01
2.077779e+00,7.976426e-06,1.654164e-01,4.605104e-01
2.083770e+00,7.957211e-06,1.660809e-01,4.578663e-01
2.089778e+00,7.938041e-06,1.667457e-01,4.552374e-01
2.095803e+00,7.918918e-06,1.674108e-01,4.526235e-01
2.101846e+00,7.899841e-06,1.680763e-01,4.500247e-01
2.107906e+00,7.880809e-06,1.687420e-01,4.474408e-01
2.113984e+00,7.858891e-06,1.694080e-01,4.448717e-01
2.120079e+00,7.835814e-06,1.700739e-01,4.423174e-01
2.126192e+00,7.812805e-06,1.707398e-01,4.397777e-01
2.132323e+00,7.789863e-06,1.714057e-01,4.372526e-01
2.138471e+00,7.766989e-06,1.720715e-01,4.347420e-01
2.144636e+00,7.744182e-06,1.727373e-01,4.322459e-01
2.150820e+00,7.721442e-06,1.734031e-01,4.297640e-01
2.157021e+00,7.698768e-06,1.740688e-01,4.272965e-01
2.163241e+00,7.676162e-06,1.747344e-01,4.248430e-01
2.169478e+00,7.653622e-06,1.754001e-01,4.224037e-01
2.175733e+00,7.631150e-06,1.760657e-01,4.199784e-01
2.182006e+00,7.608743e-06,1.767312e-01,4.175670e-01
2.188298e+00,7.586402e-06,1.773967e-01,4.151694e-01
2.194607e+00,7.564126e-06,1.780622e-01,4.127857e-01
2.200935e+00,7.541916e-06,1.787276e-01,4.104156e-01
2.207281e+00,7.519771e-06,1.793930e-01,4.080591e-01
2.213645e+00,7.497691e-06,1.800583e-01,4.057161e-01
2.220028e+00,7.475676e-06,1.807236e-01,4.033866e-01
2.226429e+00,7.453725e-06,1.813889e-01,4.010705e-01
2.232848e+00,7.431838e-06,1.820541e-01,3.987676e-01
2.239286e+00,7.410016e-06,1.827193e-01,3.964780e-01
2.245742e+00,7.388258e-06,1.833844e-01,3.942016e-01
2.252218e+00,7.366563e-06,1.840495e-01,3.919382e-01
2.258711e+00,7.344933e-06,1.847145e-01,3.896878e-01
2.265224e+00,7.323366e-06,1.853796e-01,3.874503e-01
2.271755e+00,7.301863e-06,1.860445e-01,3.852257e-01
2.278305e+00,7.280423e-06,1.867095e-01,3.830138e-01
2.284874e+00,7.259047e-06,1.873743e-01,3.808146e-01
2.291462e+00,7.237733e-06,1.880392e-01,3.786281e-01
2.298069e+00,7.216481e-06,1.887040e-01,3.764541e-01
2.304695e+00,7.195290e-06,1.893688e-01,3.742926e-01
2.311340e+00,7.174162e-06,1.900335e-01,3.721436e-01
2.318004e+00,7.153096e-06,1.906982e-01,3.700068e-01
2.324688e+00,7.132092e-06,1.913628e-01,3.678823e-01
2.331391e+00,7.111150e-06,1.920274e-01,3.657701e-01
2.338113e+00,7.090270e-06,1.926920e-01,3.636699e-01
2.344854e+00,7.069451e-06,1.933565e-01,3.615818e-01
2.351615e+00,7.048693e-06,1.940210e-01,3.595057e-01
2.358395e+00,7.027995e-06,1.946854e-01,3.574416e-01
2.365195e+00,7.007358e-06,1.953498e-01,3.553892e-01
2.372015e+00,6.989181e-06,1.960143e-01,3.533487e-01
2.378854e+00,6.971988e-06,1.966790e-01,3.513199e-01
2.385713e+00,6.954838e-06,1.973440e-01,3.493027e-01
2.392591e+00,6.937732e-06,1.980092e-01,3.472971e-01
2.399490e+00,6.920668e-06,1.986748e-01,3.453030e-01
2.406408e+00,6.903645e-06,1.993406e-01,3.433204e-01
2.413347e+00,6.886665e-06,2.000067e-01,3.413491e-01
2.420305e+00,6.869725e-06,2.006730e-01,3.393892e-01
2.427284e+00,6.852827e-06,2.013397e-01,3.374405e-01
2.434282e+00,6.835970e-06,2.020066e-01,3.355030e-01
2.441301e+00,6.819154e-06,2.026738e-01,3.335767e-01
2.448340e+00,6.802380e-06,2.033413e-01,3.316614e-01
2.455399e+00,6.785647e-06,2.040090e-01,3.297570e-01
2.462479e+00,6.768956e-06,2.046771e-01,3.278637e-01
2.469579e+00,6.752306e-06,2.053454e-01,3.259812e-01
2.476699e+00,6.735697e-06,2.060140e-01,3.241095e-01
2.483840e+00,6.719129e-06,2.066828e-01,3.222485e-01
2.491002e+00,6.702601e-06,2.073520e-01,3.203983e-01
2.498184e+00,6.686114e-06,2.080214e-01,3.185586e-01
2.505387e+00,6.669667e-06,2.086911e-01,3.167296e-01
2.512611e+00,6.653261e-06,2.093611e-01,3.149110e-01
2.519855e+00,6.636896e-06,2.100314e-01,3.131029e-01
2.527121e+00,6.620570e-06,2.107019e-01,3.113051e-01
2.534407e+00,6.604284e-06,2.113727e-01,3.095177e-01
2.541714e+00,6.588039e-06,2.120438e-01,3.077405e-01
2.549043e+00,6.571834e-06,2.127152e-01,3.059736e-01
2.556393e+00,6.555668e-06,2.133869e-01,3.042168e-01
2.563763e+00,6.539542e-06,2.140588e-01,3.024700e-01
2.571155e+00,6.523456e-06,2.147310e-01,3.007333e-01
2.578569e+00,6.507410e-06,2.154035e-01,2.990066e-01
2.586004e+00,6.491403e-06,2.160763e-01,2.972898e-01
2.593460e+00,6.475436e-06,2.167494e-01,2.955828e-01
2.600937e+00,6.459508e-06,2.174227e-01,2.938857e-01
2.608437e+00,6.443619e-06,2.180963e-01,2.921983e-01
2.615957e+00,6.427769e-06,2.187702e-01,2.905206e-01
2.623500e+00,6.411958e-06,2.194444e-01,2.888525e-01
2.631064e+00,6.396186e-06,2.201189e-01,2.871940e-01
2.638650e+00,6.380453e-06,2.207936e-01,2.855450e-01
2.646258e+00,6.364759e-06,2.214686e-01,2.839055e-01
2.653888e+00,6.349103e-06,2.221439e-01,2.822754e-01
2.661540e+00,6.335388e-06,2.228196e-01,2.806546e-01
2.669214e+00,6.322400e-06,2.234958e-01,2.790432e-01
2.676910e+00,6.309440e-06,2.241726e-01,2.774410e-01
2.684629e+00,6.296505e-06,2.248499e-01,2.758480e-01
2.692369e+00,6.283597e-06,2.255278e-01,2.742641e-01
2.700132e+00,6.270715e-06,2.262062e-01,2.726894e-01
2.707917e+00,6.257860e-06,2.268853e-01,2.711237e-01
2.715725e+00,6.245031e-06,2.275648e-01,2.695670e-01
2.723555e+00,6.232228e-06,2.282450e-01,2.680192e-01
2.731408e+00,6.219451e-06,2.289257e-01,2.664803e-01
2.739283e+00,6.206701e-06,2.296069e-01,2.649503e-01
2.747181e+00,6.193978e-06,2.302887e-01,2.634290e-01
2.755102e+00,6.181281e-06,2.309711e-01,2.619165e-01
2.763046e+00,6.168609e-06,2.316541e-01,2.604126e-01
2.771013e+00,6.155964e-06,2.323376e-01,2.589174e-01
2.779002e+00,6.143345e-06,2.330217e-01,2.574308e-01
2.787015e+00,6.130751e-06,2.337063e-01,2.559527e-01
2.795051e+00,6.118182e-06,2.343915e-01,2.544831e-01
2.803110e+00,6.105640e-06,2.350773e-01,2.530219e-01
2.811192e+00,6.093122e-06,2.357637e-01,2.515691e-01
2.819297e+00,6.080631e-06,2.364506e-01,2.501247e-01
2.827426e+00,6.068165e-06,2.371381e-01,2.486885e-01
2.835578e+00,6.055725e-06,2.378261e-01,2.472606e-01
2.843754e+00,6.043311e-06,2.385147e-01,2.458409e-01
2.851953e+00,6.030923e-06,2.392039e-01,2.444294e-01
2.860176e+00,6.018560e-06,2.398937e-01,2.430259e-01
2.868423e+00,6.006222e-06,2.405840e-01,2.416305e-01
2.876693e+00,5.993910e-06,2.412749e-01,2.402432e-01
2.884988e+00,5.981623e-06,2.419664e-01,2.388638e-01
2.893306e+00,5.969361e-06,2.426585e-01,2.374923e-01
2.901648e+00,5.957125e-06,2.433511e-01,2.361287e-01
2.910015e+00,5.944913e-06,2.440443e-01,2.347729e-01
2.918405e+00,5.932726e-06,2.447380e-01,2.334249e-01
2.926819e+00,5.920565e-06,2.454324e-01,2.320846e-01
2.935258e+00,5.908428e-06,2.461273e-01,2.307520e-01
2.943722e+00,5.896316e-06,2.468228e-01,2.294271e-01
2.952209e+00,5.884229e-06,2.475189e-01,2.281098e-01
2.960721e+00,5.872167e-06,2.482155e-01,2.268001e-01
2.969258e+00,5.860130e-06,2.489127e-01,2.254979e-01
2.977819e+00,5.848118e-06,2.496105e-01,2.242031e-01
2.986405e+00,5.850763e-06,2.503098e-01,2.229158e-01
2.995015e+00,5.858471e-06,2.510117e-01,2.216359e-01
3.003651e+00,5.866190e-06,2.517165e-01,2.203633e-01
3.012311e+00,5.873918e-06,2.524243e-01,2.190981e-01
3.020997e+00,5.881657e-06,2.531351e-01,2.178401e-01
3.029707e+00,5.889406e-06,2.538488e-01,2.165893e-01
3.038443e+00,5.897166e-06,2.545656e-01,2.153457e-01
3.047203e+00,5.904936e-06,2.552854e-01,2.141092e-01
3.055989e+00,5.912716e-06,2.560082e-01,2.128799e-01
3.064800e+00,5.920506e-06,2.567340e-01,2.116576e-01
3.073637e+00,5.928306e-06,2.574629e-01,2.104423e-01
3.082499e+00,5.936117e-06,2.581949e-01,2.092340e-01
3.091387e+00,5.943939e-06,2.589299e-01,2.080326e-01
3.100300e+00,5.951771e-06,2.596681e-01,2.068382e-01
3.109239e+00,5.959614e-06,2.604093e-01,2.056506e-01
3.118204e+00,5.967467e-06,2.611536e-01,2.044698e-01
3.127195e+00,5.975330e-06,2.619011e-01,2.032958e-01
3.136211e+00,5.983204e-06,2.626518e-01,2.021285e-01
3.145254e+00,5.991088e-06,2.634055e-01,2.009679e-01
3.154323e+00,5.998982e-06,2.641625e-01,1.998140e-01
3.163417e+00,6.006888e-06,2.649226e-01,1.986668e-01
3.172538e+00,6.014803e-06,2.656859e-01,1.975261e-01
3.181686e+00,6.022730e-06,2.664525e-01,1.963919e-01
3.190859e+00,6.030666e-06,2.672222e-01,1.952643e-01
3.200060e+00,6.038613e-06,2.679952e-01,1.941432e-01
3.209286e+00,6.046572e-06,2.687715e-01,1.930284e-01
3.218540e+00,6.054541e-06,2.695510e-01,1.919201e-01
3.227819e+00,6.062520e-06,2.703338e-01,1.908182e-01
3.237126e+00,6.070510e-06,2.711199e-01,1.897226e-01
3.246460e+00,6.078511e-06,2.719093e-01,1.886332e-01
3.255820e+00,6.086522e-06,2.727020e-01,1.875501e-01
3.265208e+00,6.094544e-06,2.734980e-01,1.864733e-01
3.274622e+00,6.102577e-06,2.742974e-01,1.854026e-01
3.284064e+00,6.110621e-06,2.751001e-01,1.843381e-01
3.293533e+00,6.118675e-06,2.759063e-01,1.832797e-01
3.303029e+00,6.126740e-06,2.767158e-01,1.822273e-01
3.312552e+00,6.134815e-06,2.775287e-01,1.811810e-01
3.322103e+00,6.142903e-06,2.783450e-01,1.801407e-01
3.331682e+00,6.151001e-06,2.791648e-01,1.791064e-01
3.341288e+00,6.159110e-06,2.799880e-01,1.780780e-01
3.350922e+00,6.180271e-06,2.808156e-01,1.770556e-01
3.360584e+00,6.205737e-06,2.816487e-01,1.760390e-01
3.370273e+00,6.231308e-06,2.824876e-01,1.750282e-01
3.379991e+00,6.256985e-06,2.833324e-01,1.740232e-01
3.389736e+00,6.282768e-06,2.841831e-01,1.730240e-01
3.399510e+00,6.308657e-06,2.850398e-01,1.720306e-01
3.409311e+00,6.334653e-06,2.859025e-01,1.710428e-01
3.419141e+00,6.360756e-06,2.867713e-01,1.700608e-01
3.429000e+00,6.386967e-06,2.876462e-01,1.690843e-01
3.438887e+00,6.413287e-06,2.885272e-01,1.681135e-01
3.448802e+00,6.439716e-06,2.894143e-01,1.671482e-01
