# in-gate IPC production spectrum (reweighted). t_ms=arrival time; dNdt in IPC pairs/pulse/ms; cdf=fraction of in-gate IPC with arrival<=t; E_eV=neutron energy
# integral(dNdt dt)= 6.578440e-05 IPC/pulse in-gate; ×1.929e+04 pulses/day; ×0.0021 capt→IPC; ×0.025 X17/IPC
t_ms,dNdt_ipc_per_pulse_per_ms,cdf,E_eV
1.000000e+00,1.493050e-05,0.000000e+00,1.988100e+00
1.002883e+00,1.488603e-05,6.534180e-04,1.976685e+00
1.005775e+00,1.484168e-05,1.306768e-03,1.965335e+00
1.008675e+00,1.479747e-05,1.960050e-03,1.954051e+00
1.011583e+00,1.475340e-05,2.613264e-03,1.942831e+00
1.014500e+00,1.470945e-05,3.266410e-03,1.931676e+00
1.017425e+00,1.466563e-05,3.919488e-03,1.920585e+00
1.020358e+00,1.462195e-05,4.572498e-03,1.909558e+00
1.023300e+00,1.457839e-05,5.225440e-03,1.898593e+00
1.026251e+00,1.453496e-05,5.878314e-03,1.887692e+00
1.029210e+00,1.449167e-05,6.531120e-03,1.876854e+00
1.032177e+00,1.444871e-05,7.183863e-03,1.866077e+00
1.035153e+00,1.440592e-05,7.836548e-03,1.855363e+00
1.038138e+00,1.436326e-05,8.489177e-03,1.844710e+00
1.041131e+00,1.432072e-05,9.141749e-03,1.834118e+00
1.044133e+00,1.427831e-05,9.794264e-03,1.823587e+00
1.047144e+00,1.423603e-05,1.044672e-02,1.813116e+00
1.050163e+00,1.419387e-05,1.109913e-02,1.802706e+00
1.053191e+00,1.415183e-05,1.175147e-02,1.792355e+00
1.056227e+00,1.410992e-05,1.240376e-02,1.782064e+00
1.059273e+00,1.406675e-05,1.305596e-02,1.771832e+00
1.062327e+00,1.402290e-05,1.370802e-02,1.761659e+00
1.065390e+00,1.397919e-05,1.435992e-02,1.751544e+00
1.068462e+00,1.393572e-05,1.501167e-02,1.741487e+00
1.071542e+00,1.389240e-05,1.566327e-02,1.731488e+00
1.074632e+00,1.384922e-05,1.631471e-02,1.721546e+00
1.077730e+00,1.380617e-05,1.696600e-02,1.711661e+00
1.080838e+00,1.376326e-05,1.761713e-02,1.701834e+00
1.083954e+00,1.372047e-05,1.826812e-02,1.692062e+00
1.087080e+00,1.367783e-05,1.891895e-02,1.682347e+00
1.090214e+00,1.363531e-05,1.956963e-02,1.672687e+00
1.093357e+00,1.359293e-05,2.022015e-02,1.663083e+00
1.096510e+00,1.355068e-05,2.087053e-02,1.653534e+00
1.099671e+00,1.350856e-05,2.152075e-02,1.644040e+00
1.102842e+00,1.346657e-05,2.217082e-02,1.634600e+00
1.106022e+00,1.342471e-05,2.282074e-02,1.625215e+00
1.109211e+00,1.338301e-05,2.347051e-02,1.615884e+00
1.112409e+00,1.334145e-05,2.412012e-02,1.606606e+00
1.115616e+00,1.330002e-05,2.476959e-02,1.597381e+00
1.118833e+00,1.325871e-05,2.541891e-02,1.588209e+00
1.122059e+00,1.321754e-05,2.606807e-02,1.579090e+00
1.125294e+00,1.317649e-05,2.671709e-02,1.570023e+00
1.128539e+00,1.313557e-05,2.736595e-02,1.561009e+00
1.131793e+00,1.309477e-05,2.801467e-02,1.552046e+00
1.135056e+00,1.305411e-05,2.866323e-02,1.543135e+00
1.138328e+00,1.301357e-05,2.931165e-02,1.534274e+00
1.141611e+00,1.297315e-05,2.995992e-02,1.525465e+00
1.144902e+00,1.293286e-05,3.060803e-02,1.516706e+00
1.148203e+00,1.289270e-05,3.125600e-02,1.507998e+00
1.151514e+00,1.285266e-05,3.190381e-02,1.499339e+00
1.154834e+00,1.281275e-05,3.255148e-02,1.490730e+00
1.158164e+00,1.277297e-05,3.319900e-02,1.482171e+00
1.161503e+00,1.273331e-05,3.384636e-02,1.473661e+00
1.164852e+00,1.269377e-05,3.449358e-02,1.465199e+00
1.168211e+00,1.265436e-05,3.514065e-02,1.456787e+00
1.171579e+00,1.261507e-05,3.578757e-02,1.448422e+00
1.174957e+00,1.257590e-05,3.643434e-02,1.440106e+00
1.178345e+00,1.253685e-05,3.708096e-02,1.431837e+00
1.181742e+00,1.249793e-05,3.772744e-02,1.423616e+00
1.185149e+00,1.245912e-05,3.837376e-02,1.415442e+00
1.188566e+00,1.242108e-05,3.901995e-02,1.407315e+00
1.191993e+00,1.238350e-05,3.966604e-02,1.399234e+00
1.195430e+00,1.234604e-05,4.031202e-02,1.391200e+00
1.198877e+00,1.230870e-05,4.095791e-02,1.383213e+00
1.202334e+00,1.227146e-05,4.160371e-02,1.375271e+00
1.205800e+00,1.223435e-05,4.224940e-02,1.367374e+00
1.209277e+00,1.219735e-05,4.289500e-02,1.359523e+00
1.212764e+00,1.216047e-05,4.354051e-02,1.351717e+00
1.216261e+00,1.212370e-05,4.418591e-02,1.343956e+00
1.219767e+00,1.208703e-05,4.483122e-02,1.336239e+00
1.223284e+00,1.205048e-05,4.547644e-02,1.328567e+00
1.226811e+00,1.201404e-05,4.612155e-02,1.320939e+00
1.230349e+00,1.197771e-05,4.676657e-02,1.313354e+00
1.233896e+00,1.194149e-05,4.741150e-02,1.305813e+00
1.237454e+00,1.190537e-05,4.805633e-02,1.298316e+00
1.241022e+00,1.186937e-05,4.870106e-02,1.290861e+00
1.244600e+00,1.183348e-05,4.934569e-02,1.283449e+00
1.248188e+00,1.179769e-05,4.999023e-02,1.276080e+00
1.251787e+00,1.176202e-05,5.063467e-02,1.268753e+00
1.255396e+00,1.172645e-05,5.127902e-02,1.261468e+00
1.259016e+00,1.169098e-05,5.192327e-02,1.254225e+00
1.262646e+00,1.165564e-05,5.256742e-02,1.247024e+00
1.266287e+00,1.162042e-05,5.321148e-02,1.239864e+00
1.269938e+00,1.158531e-05,5.385545e-02,1.232745e+00
1.273599e+00,1.155030e-05,5.449931e-02,1.225667e+00
1.277272e+00,1.151540e-05,5.514309e-02,1.218630e+00
1.280954e+00,1.148060e-05,5.578677e-02,1.211633e+00
1.284648e+00,1.144591e-05,5.643035e-02,1.204676e+00
1.288352e+00,1.141132e-05,5.707384e-02,1.197759e+00
1.292066e+00,1.137684e-05,5.771724e-02,1.190882e+00
1.295792e+00,1.134248e-05,5.836054e-02,1.184044e+00
1.299528e+00,1.130825e-05,5.900375e-02,1.177245e+00
1.303275e+00,1.127412e-05,5.964686e-02,1.170486e+00
1.307032e+00,1.124010e-05,6.028988e-02,1.163765e+00
1.310801e+00,1.120617e-05,6.093282e-02,1.157083e+00
1.314580e+00,1.117235e-05,6.157565e-02,1.150440e+00
1.318371e+00,1.113863e-05,6.221840e-02,1.143834e+00
1.322172e+00,1.110502e-05,6.286106e-02,1.137267e+00
1.325984e+00,1.107150e-05,6.350362e-02,1.130737e+00
1.329807e+00,1.103809e-05,6.414609e-02,1.124244e+00
1.333642e+00,1.100544e-05,6.478849e-02,1.117789e+00
1.337487e+00,1.097318e-05,6.543084e-02,1.111371e+00
1.341343e+00,1.094103e-05,6.607316e-02,1.104990e+00
1.345211e+00,1.090896e-05,6.671544e-02,1.098646e+00
1.349089e+00,1.087699e-05,6.735768e-02,1.092338e+00
1.352979e+00,1.084511e-05,6.799989e-02,1.086066e+00
1.356880e+00,1.081333e-05,6.864207e-02,1.079830e+00
1.360792e+00,1.078164e-05,6.928420e-02,1.073630e+00
1.364716e+00,1.075004e-05,6.992631e-02,1.067465e+00
1.368651e+00,1.071856e-05,7.056837e-02,1.061336e+00
1.372597e+00,1.068724e-05,7.121041e-02,1.055242e+00
1.376555e+00,1.065601e-05,7.185241e-02,1.049183e+00
1.380524e+00,1.062488e-05,7.249438e-02,1.043159e+00
1.384504e+00,1.059383e-05,7.313633e-02,1.037170e+00
1.388496e+00,1.056288e-05,7.377824e-02,1.031215e+00
1.392499e+00,1.053201e-05,7.442012e-02,1.025294e+00
1.396514e+00,1.050124e-05,7.506198e-02,1.019407e+00
1.400541e+00,1.047056e-05,7.570380e-02,1.013553e+00
1.404579e+00,1.043996e-05,7.634559e-02,1.007734e+00
1.408629e+00,1.040946e-05,7.698735e-02,1.001948e+00
1.412690e+00,1.037911e-05,7.762909e-02,9.961949e-01
1.416763e+00,1.034889e-05,7.827080e-02,9.904751e-01
1.420848e+00,1.031876e-05,7.891248e-02,9.847880e-01
1.424945e+00,1.028871e-05,7.955415e-02,9.791337e-01
1.429054e+00,1.025875e-05,8.019578e-02,9.735117e-01
1.433174e+00,1.022888e-05,8.083740e-02,9.679221e-01
1.437306e+00,1.019910e-05,8.147899e-02,9.623646e-01
1.441450e+00,1.016940e-05,8.212056e-02,9.568390e-01
1.445606e+00,1.013979e-05,8.276210e-02,9.513451e-01
1.449775e+00,1.011026e-05,8.340362e-02,9.458827e-01
1.453955e+00,1.008082e-05,8.404512e-02,9.404517e-01
1.458147e+00,1.005151e-05,8.468659e-02,9.350519e-01
1.462351e+00,1.002234e-05,8.532805e-02,9.296831e-01
1.466567e+00,9.993244e-06,8.596948e-02,9.243451e-01
1.470796e+00,9.964238e-06,8.661090e-02,9.190378e-01
1.475037e+00,9.935316e-06,8.725230e-02,9.137609e-01
1.479290e+00,9.906478e-06,8.789369e-02,9.085144e-01
1.483555e+00,9.877723e-06,8.853505e-02,9.032979e-01
1.487832e+00,9.849052e-06,8.917640e-02,8.981115e-01
1.492122e+00,9.820465e-06,8.981773e-02,8.929548e-01
1.496424e+00,9.792130e-06,9.045905e-02,8.878277e-01
1.500739e+00,9.763961e-06,9.110036e-02,8.827300e-01
1.505066e+00,9.735874e-06,9.174168e-02,8.776616e-01
1.509406e+00,9.707898e-06,9.238299e-02,8.726223e-01
1.513758e+00,9.680036e-06,9.302430e-02,8.676120e-01
1.518122e+00,9.652254e-06,9.366562e-02,8.626304e-01
1.522499e+00,9.624552e-06,9.430694e-02,8.576774e-01
1.526889e+00,9.596929e-06,9.494827e-02,8.527529e-01
1.531292e+00,9.569386e-06,9.558960e-02,8.478566e-01
1.535707e+00,9.541922e-06,9.623093e-02,8.429885e-01
1.540135e+00,9.514536e-06,9.687226e-02,8.381483e-01
1.544575e+00,9.487230e-06,9.751360e-02,8.333359e-01
1.549029e+00,9.460001e-06,9.815494e-02,8.285511e-01
1.553495e+00,9.432851e-06,9.879628e-02,8.237938e-01
1.557974e+00,9.405779e-06,9.943763e-02,8.190638e-01
1.562466e+00,9.378784e-06,1.000790e-01,8.143609e-01
1.566971e+00,9.351887e-06,1.007203e-01,8.096851e-01
1.571489e+00,9.325081e-06,1.013617e-01,8.050361e-01
1.576020e+00,9.298352e-06,1.020031e-01,8.004138e-01
1.580564e+00,9.271700e-06,1.026444e-01,7.958181e-01
1.585122e+00,9.245124e-06,1.032858e-01,7.912487e-01
1.589692e+00,9.218624e-06,1.039272e-01,7.867056e-01
1.594276e+00,9.192200e-06,1.045686e-01,7.821886e-01
1.598872e+00,9.165852e-06,1.052100e-01,7.776975e-01
1.603482e+00,9.139579e-06,1.058514e-01,7.732321e-01
1.608106e+00,9.113382e-06,1.064928e-01,7.687925e-01
1.612742e+00,9.087260e-06,1.071342e-01,7.643783e-01
1.617392e+00,9.061212e-06,1.077756e-01,7.599894e-01
1.622056e+00,9.035240e-06,1.084170e-01,7.556258e-01
1.626732e+00,9.009341e-06,1.090584e-01,7.512872e-01
1.631423e+00,8.983527e-06,1.096999e-01,7.469735e-01
1.636127e+00,8.957792e-06,1.103413e-01,7.426846e-01
1.640844e+00,8.932129e-06,1.109828e-01,7.384203e-01
1.645575e+00,8.906541e-06,1.116242e-01,7.341805e-01
1.650320e+00,8.881025e-06,1.122657e-01,7.299651e-01
1.655078e+00,8.855583e-06,1.129071e-01,7.257738e-01
1.659850e+00,8.830214e-06,1.135486e-01,7.216066e-01
1.664636e+00,8.804917e-06,1.141901e-01,7.174634e-01
1.669435e+00,8.779693e-06,1.148316e-01,7.133439e-01
1.674249e+00,8.754541e-06,1.154731e-01,7.092481e-01
1.679076e+00,8.730731e-06,1.161146e-01,7.051758e-01
1.683918e+00,8.707579e-06,1.167563e-01,7.011268e-01
1.688773e+00,8.684488e-06,1.173981e-01,6.971012e-01
1.693642e+00,8.661458e-06,1.180400e-01,6.930986e-01
1.698525e+00,8.638489e-06,1.186821e-01,6.891190e-01
1.703423e+00,8.615584e-06,1.193244e-01,6.851623e-01
1.708334e+00,8.592741e-06,1.199667e-01,6.812283e-01
1.713260e+00,8.569958e-06,1.206093e-01,6.773169e-01
1.718199e+00,8.547236e-06,1.212519e-01,6.734279e-01
1.723153e+00,8.524574e-06,1.218948e-01,6.695613e-01
1.728122e+00,8.501972e-06,1.225377e-01,6.657168e-01
1.733104e+00,8.479430e-06,1.231808e-01,6.618945e-01
1.738101e+00,8.456948e-06,1.238241e-01,6.580941e-01
1.743113e+00,8.434526e-06,1.244675e-01,6.543155e-01
1.748139e+00,8.412163e-06,1.251110e-01,6.505586e-01
1.753179e+00,8.389859e-06,1.257547e-01,6.468233e-01
1.758234e+00,8.367614e-06,1.263985e-01,6.431094e-01
1.763304e+00,8.345429e-06,1.270425e-01,6.394168e-01
1.768388e+00,8.323302e-06,1.276866e-01,6.357455e-01
1.773486e+00,8.301234e-06,1.283309e-01,6.320952e-01
1.778600e+00,8.279224e-06,1.289753e-01,6.284659e-01
1.783728e+00,8.257273e-06,1.296198e-01,6.248574e-01
1.788871e+00,8.235380e-06,1.302645e-01,6.212697e-01
1.794029e+00,8.213545e-06,1.309094e-01,6.177025e-01
1.799202e+00,8.191769e-06,1.315543e-01,6.141559e-01
1.804389e+00,8.170050e-06,1.321995e-01,6.106295e-01
1.809592e+00,8.148388e-06,1.328447e-01,6.071235e-01
1.814809e+00,8.126784e-06,1.334901e-01,6.036375e-01
1.820042e+00,8.105238e-06,1.341357e-01,6.001716e-01
1.825290e+00,8.083748e-06,1.347814e-01,5.967256e-01
1.830552e+00,8.062316e-06,1.354273e-01,5.932994e-01
1.835830e+00,8.040941e-06,1.360733e-01,5.898928e-01
1.841124e+00,8.019623e-06,1.367194e-01,5.865058e-01
1.846432e+00,7.998362e-06,1.373657e-01,5.831383e-01
1.851756e+00,7.977157e-06,1.380121e-01,5.797901e-01
1.857095e+00,7.956008e-06,1.386587e-01,5.764611e-01
1.862450e+00,7.934915e-06,1.393054e-01,5.731512e-01
1.867819e+00,7.913878e-06,1.399523e-01,5.698603e-01
1.873205e+00,7.892897e-06,1.405993e-01,5.665883e-01
1.878606e+00,7.871972e-06,1.412465e-01,5.633352e-01
1.884022e+00,7.852463e-06,1.418938e-01,5.601006e-01
1.889455e+00,7.833602e-06,1.425415e-01,5.568847e-01
1.894902e+00,7.814786e-06,1.431894e-01,5.536872e-01
1.900366e+00,7.796016e-06,1.438377e-01,5.505081e-01
1.905845e+00,7.777291e-06,1.444862e-01,5.473473e-01
1.911340e+00,7.758611e-06,1.451351e-01,5.442045e-01
1.916851e+00,7.739976e-06,1.457843e-01,5.410799e-01
1.922378e+00,7.721385e-06,1.464338e-01,5.379731e-01
1.927921e+00,7.702839e-06,1.470836e-01,5.348843e-01
1.933480e+00,7.684338e-06,1.477337e-01,5.318131e-01
1.939054e+00,7.665882e-06,1.483841e-01,5.287596e-01
1.944645e+00,7.647470e-06,1.490348e-01,5.257236e-01
1.950252e+00,7.629102e-06,1.496858e-01,5.227050e-01
1.955875e+00,7.610779e-06,1.503372e-01,5.197038e-01
1.961515e+00,7.592499e-06,1.509888e-01,5.167198e-01
1.967170e+00,7.574264e-06,1.516408e-01,5.137530e-01
1.972842e+00,7.556072e-06,1.522930e-01,5.108031e-01
1.978530e+00,7.537924e-06,1.529456e-01,5.078702e-01
1.984235e+00,7.519819e-06,1.535985e-01,5.049542e-01
1.989956e+00,7.501758e-06,1.542517e-01,5.020549e-01
1.995694e+00,7.483740e-06,1.549052e-01,4.991722e-01
2.001448e+00,7.465765e-06,1.555590e-01,4.963061e-01
2.007219e+00,7.447833e-06,1.562131e-01,4.934565e-01
2.013006e+00,7.429944e-06,1.568676e-01,4.906232e-01
2.018810e+00,7.412098e-06,1.575223e-01,4.878062e-01
2.024631e+00,7.394295e-06,1.581774e-01,4.850053e-01
2.030468e+00,7.376535e-06,1.588327e-01,4.822206e-01
2.036323e+00,7.358817e-06,1.594884e-01,4.794518e-01
2.042194e+00,7.341142e-06,1.601444e-01,4.766989e-01
2.048082e+00,7.323510e-06,1.608007e-01,4.739618e-01
2.053988e+00,7.305920e-06,1.614573e-01,4.712405e-01
2.059910e+00,7.288372e-06,1.621142e-01,4.685348e-01
2.065849e+00,7.270866e-06,1.627715e-01,4.658446e-01
2.071806e+00,7.253402e-06,1.634290e-01,4.631698e-01
2.077779e+00,7.235981e-06,1.640869e-01,4.605104e-01
2.083770e+00,7.218601e-06,1.647450e-01,4.578663e-01
2.089778e+00,7.201264e-06,1.654035e-01,4.552374e-01
2.095803e+00,7.183968e-06,1.660623e-01,4.526235e-01
2.101846e+00,7.166714e-06,1.667214e-01,4.500247e-01
2.107906e+00,7.149501e-06,1.673809e-01,4.474408e-01
2.113984e+00,7.129856e-06,1.680405e-01,4.448717e-01
2.120079e+00,7.109237e-06,1.687001e-01,4.423174e-01
2.126192e+00,7.088678e-06,1.693598e-01,4.397777e-01
2.132323e+00,7.068177e-06,1.700194e-01,4.372526e-01
2.138471e+00,7.047737e-06,1.706790e-01,4.347420e-01
2.144636e+00,7.027355e-06,1.713386e-01,4.322459e-01
2.150820e+00,7.007032e-06,1.719982e-01,4.297640e-01
2.157021e+00,6.986768e-06,1.726578e-01,4.272965e-01
2.163241e+00,6.966563e-06,1.733174e-01,4.248430e-01
2.169478e+00,6.946417e-06,1.739770e-01,4.224037e-01
2.175733e+00,6.926330e-06,1.746365e-01,4.199784e-01
2.182006e+00,6.906300e-06,1.752961e-01,4.175670e-01
2.188298e+00,6.886329e-06,1.759556e-01,4.151694e-01
2.194607e+00,6.866415e-06,1.766151e-01,4.127857e-01
2.200935e+00,6.846559e-06,1.772747e-01,4.104156e-01
2.207281e+00,6.826760e-06,1.779342e-01,4.080591e-01
2.213645e+00,6.807019e-06,1.785936e-01,4.057161e-01
2.220028e+00,6.787334e-06,1.792531e-01,4.033866e-01
2.226429e+00,6.767706e-06,1.799126e-01,4.010705e-01
2.232848e+00,6.748135e-06,1.805720e-01,3.987676e-01
2.239286e+00,6.728621e-06,1.812315e-01,3.964780e-01
2.245742e+00,6.709163e-06,1.818909e-01,3.942016e-01
2.252218e+00,6.689761e-06,1.825503e-01,3.919382e-01
2.258711e+00,6.670415e-06,1.832098e-01,3.896878e-01
2.265224e+00,6.651125e-06,1.838692e-01,3.874503e-01
2.271755e+00,6.631892e-06,1.845285e-01,3.852257e-01
2.278305e+00,6.612714e-06,1.851879e-01,3.830138e-01
2.284874e+00,6.593592e-06,1.858473e-01,3.808146e-01
2.291462e+00,6.574526e-06,1.865066e-01,3.786281e-01
2.298069e+00,6.555513e-06,1.871660e-01,3.764541e-01
2.304695e+00,6.536555e-06,1.878253e-01,3.742926e-01
2.311340e+00,6.517652e-06,1.884846e-01,3.721436e-01
2.318004e+00,6.498804e-06,1.891440e-01,3.700068e-01
2.324688e+00,6.480010e-06,1.898033e-01,3.678823e-01
2.331391e+00,6.461271e-06,1.904625e-01,3.657701e-01
2.338113e+00,6.442586e-06,1.911218e-01,3.636699e-01
2.344854e+00,6.423955e-06,1.917811e-01,3.615818e-01
2.351615e+00,6.405379e-06,1.924404e-01,3.595057e-01
2.358395e+00,6.386855e-06,1.930996e-01,3.574416e-01
2.365195e+00,6.368385e-06,1.937588e-01,3.553892e-01
2.372015e+00,6.351254e-06,1.944181e-01,3.533487e-01
2.378854e+00,6.334672e-06,1.950776e-01,3.513199e-01
2.385713e+00,6.318133e-06,1.957372e-01,3.493027e-01
2.392591e+00,6.301640e-06,1.963970e-01,3.472971e-01
2.399490e+00,6.285189e-06,1.970569e-01,3.453030e-01
2.406408e+00,6.268781e-06,1.977171e-01,3.433204e-01
2.413347e+00,6.252416e-06,1.983774e-01,3.413491e-01
2.420305e+00,6.236093e-06,1.990379e-01,3.393892e-01
2.427284e+00,6.219812e-06,1.996985e-01,3.374405e-01
2.434282e+00,6.203573e-06,2.003594e-01,3.355030e-01
2.441301e+00,6.187377e-06,2.010204e-01,3.335767e-01
2.448340e+00,6.171223e-06,2.016816e-01,3.316614e-01
2.455399e+00,6.155112e-06,2.023429e-01,3.297570e-01
2.462479e+00,6.139043e-06,2.030045e-01,3.278637e-01
2.469579e+00,6.123015e-06,2.036662e-01,3.259812e-01
2.476699e+00,6.107030e-06,2.043281e-01,3.241095e-01
2.483840e+00,6.091086e-06,2.049901e-01,3.222485e-01
2.491002e+00,6.075184e-06,2.056524e-01,3.203983e-01
2.498184e+00,6.059324e-06,2.063148e-01,3.185586e-01
2.505387e+00,6.043504e-06,2.069774e-01,3.167296e-01
2.512611e+00,6.027727e-06,2.076401e-01,3.149110e-01
2.519855e+00,6.011990e-06,2.083031e-01,3.131029e-01
2.527121e+00,5.996294e-06,2.089662e-01,3.113051e-01
2.534407e+00,5.980639e-06,2.096295e-01,3.095177e-01
2.541714e+00,5.965025e-06,2.102930e-01,3.077405e-01
2.549043e+00,5.949452e-06,2.109566e-01,3.059736e-01
2.556393e+00,5.933919e-06,2.116204e-01,3.042168e-01
2.563763e+00,5.918427e-06,2.122844e-01,3.024700e-01
2.571155e+00,5.902976e-06,2.129486e-01,3.007333e-01
2.578569e+00,5.887565e-06,2.136129e-01,2.990066e-01
2.586004e+00,5.872195e-06,2.142775e-01,2.972898e-01
2.593460e+00,5.856864e-06,2.149422e-01,2.955828e-01
2.600937e+00,5.841574e-06,2.156070e-01,2.938857e-01
2.608437e+00,5.826323e-06,2.162721e-01,2.921983e-01
2.615957e+00,5.811112e-06,2.169373e-01,2.905206e-01
2.623500e+00,5.795941e-06,2.176027e-01,2.888525e-01
2.631064e+00,5.780810e-06,2.182683e-01,2.871940e-01
2.638650e+00,5.765718e-06,2.189341e-01,2.855450e-01
2.646258e+00,5.750665e-06,2.196000e-01,2.839055e-01
2.653888e+00,5.735653e-06,2.202661e-01,2.822754e-01
2.661540e+00,5.724220e-06,2.209326e-01,2.806546e-01
2.669214e+00,5.714112e-06,2.215998e-01,2.790432e-01
2.676910e+00,5.704021e-06,2.222677e-01,2.774410e-01
2.684629e+00,5.693949e-06,2.229363e-01,2.758480e-01
2.692369e+00,5.683893e-06,2.236057e-01,2.742641e-01
2.700132e+00,5.673856e-06,2.242758e-01,2.726894e-01
2.707917e+00,5.663836e-06,2.249467e-01,2.711237e-01
2.715725e+00,5.653833e-06,2.256183e-01,2.695670e-01
2.723555e+00,5.643849e-06,2.262907e-01,2.680192e-01
2.731408e+00,5.633882e-06,2.269638e-01,2.664803e-01
2.739283e+00,5.623933e-06,2.276377e-01,2.649503e-01
2.747181e+00,5.614002e-06,2.283123e-01,2.634290e-01
2.755102e+00,5.604088e-06,2.289877e-01,2.619165e-01
2.763046e+00,5.594192e-06,2.296638e-01,2.604126e-01
2.771013e+00,5.584314e-06,2.303407e-01,2.589174e-01
2.779002e+00,5.574452e-06,2.310183e-01,2.574308e-01
2.787015e+00,5.564609e-06,2.316967e-01,2.559527e-01
2.795051e+00,5.554782e-06,2.323758e-01,2.544831e-01
2.803110e+00,5.544972e-06,2.330557e-01,2.530219e-01
2.811192e+00,5.535179e-06,2.337363e-01,2.515691e-01
2.819297e+00,5.525404e-06,2.344177e-01,2.501247e-01
2.827426e+00,5.515647e-06,2.350999e-01,2.486885e-01
2.835578e+00,5.505906e-06,2.357828e-01,2.472606e-01
2.843754e+00,5.496183e-06,2.364665e-01,2.458409e-01
2.851953e+00,5.486478e-06,2.371509e-01,2.444294e-01
2.860176e+00,5.476790e-06,2.378361e-01,2.430259e-01
2.868423e+00,5.467119e-06,2.385221e-01,2.416305e-01
2.876693e+00,5.457465e-06,2.392088e-01,2.402432e-01
2.884988e+00,5.447828e-06,2.398963e-01,2.388638e-01
2.893306e+00,5.438208e-06,2.405845e-01,2.374923e-01
2.901648e+00,5.428605e-06,2.412736e-01,2.361287e-01
2.910015e+00,5.419019e-06,2.419634e-01,2.347729e-01
2.918405e+00,5.409450e-06,2.426539e-01,2.334249e-01
2.926819e+00,5.399898e-06,2.433452e-01,2.320846e-01
2.935258e+00,5.390362e-06,2.440373e-01,2.307520e-01
2.943722e+00,5.380844e-06,2.447302e-01,2.294271e-01
2.952209e+00,5.371342e-06,2.454238e-01,2.281098e-01
2.960721e+00,5.361858e-06,2.461182e-01,2.268001e-01
2.969258e+00,5.352390e-06,2.468134e-01,2.254979e-01
2.977819e+00,5.342939e-06,2.475093e-01,2.242031e-01
2.986405e+00,5.345680e-06,2.482068e-01,2.229158e-01
2.995015e+00,5.352633e-06,2.489070e-01,2.216359e-01
3.003651e+00,5.359596e-06,2.496101e-01,2.203633e-01
3.012311e+00,5.366567e-06,2.503161e-01,2.190981e-01
3.020997e+00,5.373548e-06,2.510251e-01,2.178401e-01
3.029707e+00,5.380538e-06,2.517371e-01,2.165893e-01
3.038443e+00,5.387537e-06,2.524520e-01,2.153457e-01
3.047203e+00,5.394545e-06,2.531700e-01,2.141092e-01
3.055989e+00,5.401563e-06,2.538909e-01,2.128799e-01
3.064800e+00,5.408589e-06,2.546149e-01,2.116576e-01
3.073637e+00,5.415625e-06,2.553419e-01,2.104423e-01
3.082499e+00,5.422670e-06,2.560719e-01,2.092340e-01
3.091387e+00,5.429724e-06,2.568050e-01,2.080326e-01
3.100300e+00,5.436788e-06,2.575412e-01,2.068382e-01
3.109239e+00,5.443862e-06,2.582804e-01,2.056506e-01
3.118204e+00,5.450944e-06,2.590228e-01,2.044698e-01
3.127195e+00,5.458035e-06,2.597682e-01,2.032958e-01
3.136211e+00,5.465136e-06,2.605168e-01,2.021285e-01
3.145254e+00,5.472246e-06,2.612685e-01,2.009679e-01
3.154323e+00,5.479365e-06,2.620234e-01,1.998140e-01
3.163417e+00,5.486494e-06,2.627814e-01,1.986668e-01
3.172538e+00,5.493633e-06,2.635426e-01,1.975261e-01
3.181686e+00,5.500780e-06,2.643070e-01,1.963919e-01
3.190859e+00,5.507937e-06,2.650746e-01,1.952643e-01
3.200060e+00,5.515104e-06,2.658454e-01,1.941432e-01
3.209286e+00,5.522280e-06,2.666194e-01,1.930284e-01
3.218540e+00,5.529465e-06,2.673967e-01,1.919201e-01
3.227819e+00,5.536661e-06,2.681772e-01,1.908182e-01
3.237126e+00,5.543865e-06,2.689610e-01,1.897226e-01
3.246460e+00,5.551079e-06,2.697481e-01,1.886332e-01
3.255820e+00,5.558302e-06,2.705385e-01,1.875501e-01
3.265208e+00,5.565535e-06,2.713322e-01,1.864733e-01
3.274622e+00,5.572778e-06,2.721292e-01,1.854026e-01
3.284064e+00,5.580030e-06,2.729295e-01,1.843381e-01
3.293533e+00,5.587291e-06,2.737332e-01,1.832797e-01
3.303029e+00,5.594562e-06,2.745403e-01,1.822273e-01
3.312552e+00,5.601843e-06,2.753507e-01,1.811810e-01
3.322103e+00,5.609134e-06,2.761646e-01,1.801407e-01
3.331682e+00,5.616435e-06,2.769818e-01,1.791064e-01
3.341288e+00,5.623745e-06,2.778025e-01,1.780780e-01
3.350922e+00,5.643452e-06,2.786275e-01,1.770556e-01
3.360584e+00,5.667247e-06,2.794581e-01,1.760390e-01
3.370273e+00,5.691142e-06,2.802946e-01,1.750282e-01
3.379991e+00,5.715139e-06,2.811371e-01,1.740232e-01
3.389736e+00,5.739237e-06,2.819855e-01,1.730240e-01
3.399510e+00,5.763437e-06,2.828400e-01,1.720306e-01
3.409311e+00,5.787738e-06,2.837005e-01,1.710428e-01
3.419141e+00,5.812143e-06,2.845672e-01,1.700608e-01
3.429000e+00,5.836650e-06,2.854400e-01,1.690843e-01
3.438887e+00,5.861262e-06,2.863191e-01,1.681135e-01
3.448802e+00,5.885979e-06,2.872044e-01,1.671482e-01
